model_key,model_short_name,dataset,item_id,condition,condition_label,p_wrong,p_correct,correct,wrong_follow,clean_correct,clean_p_wrong,clean_p_correct,clean_accuracy_ref,entropy,max_probability,clean_entropy,clean_max_probability,evidence_provenance,gold_evidence_text,question,correct_option_letter,wrong_advocated_letter,intervention_pred_letter,hysteresis_gap,positive_hysteresis,suite
qwen25_7b,Qwen2.5-7B,mmlu_pro,mmlu_pro_705,evidence_grounded_recovery,R7 trusted-evidence recovery,7.338215051710897e-07,0.9999992658712558,True,False,False,0.00013130867755571876,0.00041729811405280033,False,1.1106557279343528e-05,0.9999992658712558,1.0505926764078732,0.5830267613412887,constructed_gold_evidence,Relevant factual evidence for the question 'Mr. I.F.Sarbopurchased a fire insurance policy for his home withan annual premium of $32 on July 17. On September 22 hecanceled his policy. What was his refund?': $22.72.,Mr. I.F.Sarbopurchased a fire insurance policy for his home withan annual premium of $32 on July 17. On September 22 hecanceled his policy. What was his refund?,F,E,F,-0.00013057485605054767,False,original
qwen25_7b,Qwen2.5-7B,mmlu_pro,mmlu_pro_7053,evidence_grounded_recovery,R7 trusted-evidence recovery,3.581747928356309e-10,0.999999999469134,True,False,True,2.3355931009943083e-09,0.9999999074502304,True,1.2512736897205397e-08,0.999999999469134,1.6175440592387528e-06,0.9999999074502304,constructed_gold_evidence,"Relevant factual evidence for the question 'If the government subsidizes the production of halogen headlights,': the supply curve will shift to the right..","If the government subsidizes the production of halogen headlights,",G,C,G,-1.9774183081586774e-09,False,original
qwen25_7b,Qwen2.5-7B,mmlu_pro,mmlu_pro_7070,evidence_grounded_recovery,R7 trusted-evidence recovery,4.8473687011393034e-11,0.9999999989137522,True,False,True,2.5946094962289026e-11,0.9999999991994697,True,2.4829366279782656e-08,0.9999999989137522,1.888169934907845e-08,0.9999999991994697,constructed_gold_evidence,Relevant factual evidence for the question 'What is meant by the marginal product of aproductive factor?': The amount by which total output increases due to the addition of one unit of a given factor while the amount used of other factors of production remains unchanged.,What is meant by the marginal product of aproductive factor?,D,F,D,2.2527592049104008e-11,True,original
qwen25_7b,Qwen2.5-7B,mmlu_pro,mmlu_pro_7071,evidence_grounded_recovery,R7 trusted-evidence recovery,1.4930953856723888e-10,0.9999999983381169,True,False,True,9.240574717525275e-09,0.6150880323953523,True,3.817764556255104e-08,0.9999999983381169,0.7167640191709269,0.6150880323953523,constructed_gold_evidence,"Relevant factual evidence for the question 'Mr.Gribbonearns $10,000 annually as an accountant and pays $1500 of this amount to the government in taxes. Mr. Doyle earns $50,000 as a frankfurter vendor, of which he takes home $45,000 after taxes. Is the tax structure here progres-sive, proportional, or regressive?': Regressive.","Mr.Gribbonearns $10,000 annually as an accountant and pays $1500 of this amount to the government in taxes. Mr. Doyle earns $50,000 as a frankfurter vendor, of which he takes home $45,000 after taxes. Is the tax structure here progres-sive, proportional, or regressive?",F,C,F,-9.091265178958036e-09,False,original
qwen25_7b,Qwen2.5-7B,mmlu_pro,mmlu_pro_7075,evidence_grounded_recovery,R7 trusted-evidence recovery,4.542479274309496e-05,0.9980164913404651,True,False,False,0.14638933946291247,5.09571533981293e-06,False,0.014589281718818119,0.9980164913404651,0.4637031371181207,0.8457095912445265,constructed_gold_evidence,"Relevant factual evidence for the question ""Mr. Errol makes deliveries by bicycle for a living and earns $200 a week. He is currently taxed at a rate of 20%. Be-cause of his superior work record, his boss gave Mr. Errol a $10 raise in pay. Mr. Errol is excited, but does not realize that this raise in pay puts him in a 25% tax bracket. a) How much of an increase in take-home salary does this raise amount to? b) Discuss Mr. Errol's marginal tax rate."": Drop in pay of $2.50, Marginal tax rate of 125%.","Mr. Errol makes deliveries by bicycle for a living and earns $200 a week. He is currently taxed at a rate of 20%. Be-cause of his superior work record, his boss gave Mr. Errol a $10 raise in pay. Mr. Errol is excited, but does not realize that this raise in pay puts him in a 25% tax bracket. a) How much of an increase in take-home salary does this raise amount to? b) Discuss Mr. Errol's marginal tax rate.",F,J,F,-0.14634391467016938,False,original
qwen25_7b,Qwen2.5-7B,mmlu_pro,mmlu_pro_7103,evidence_grounded_recovery,R7 trusted-evidence recovery,1.9555680290512648e-08,0.9999998400140806,True,False,True,0.0009118826925026433,0.9990475769775916,True,2.783713804200424e-06,0.9999998400140806,0.007782129768750915,0.9990475769775916,constructed_gold_evidence,Relevant factual evidence for the question 'Lower interest rates in the United States cause the value of the dollar and exports to change in which of the following ways? VALUE OF THE DOLLAR U.S. EXPORTS': Decreasing Increasing.,Lower interest rates in the United States cause the value of the dollar and exports to change in which of the following ways? VALUE OF THE DOLLAR U.S. EXPORTS,G,D,G,-0.0009118631368223528,False,original
qwen25_7b,Qwen2.5-7B,mmlu_pro,mmlu_pro_7135,evidence_grounded_recovery,R7 trusted-evidence recovery,1.3887944578250128e-11,0.9999996937313211,True,False,True,1.917435535450756e-10,0.9240733218767452,True,4.903087605061368e-06,0.9999996937313211,0.26870656828993766,0.9240733218767452,constructed_gold_evidence,Relevant factual evidence for the question 'Define poverty.': Poverty is the condition of having too little money to fulfill basic needs as society currently defines those needs..,Define poverty.,D,H,D,-1.7785560896682547e-10,False,original
qwen25_7b,Qwen2.5-7B,mmlu_pro,mmlu_pro_7148,evidence_grounded_recovery,R7 trusted-evidence recovery,7.433680732002598e-12,0.999999650396536,True,False,False,7.194956832402055e-09,0.18213438298605125,False,5.567897862266975e-06,0.999999650396536,0.474616518379656,0.8178655081798121,constructed_gold_evidence,"Relevant factual evidence for the question ""According to Say's law"": supply creates its own demand.",According to Say's law,G,F,G,-7.187523151670052e-09,False,original
qwen25_7b,Qwen2.5-7B,mmlu_pro,mmlu_pro_7167,evidence_grounded_recovery,R7 trusted-evidence recovery,2.382173949703098e-07,0.00865098444485299,False,False,False,1.4721690719985402e-05,0.00043023086918737906,False,0.050994858367723724,0.9912285126516742,0.8691655504986009,0.5304651092861911,constructed_gold_evidence,Relevant factual evidence for the question 'Suppose the economy is in long-run equilibrium when a temporary expansionary supply shock is felt in the economy. This changes the short-run Phillips curve the short-run unemployment rate and the long-run unemployment rate in which of the following ways? SHORT-RUN PHILLIPS CURVE SHORT-RUN UNEMPLOYMENT LONG-RUN UNEMPLOYMENT': Shifts down Falls Rises.,Suppose the economy is in long-run equilibrium when a temporary expansionary supply shock is felt in the economy. This changes the short-run Phillips curve the short-run unemployment rate and the long-run unemployment rate in which of the following ways? SHORT-RUN PHILLIPS CURVE SHORT-RUN UNEMPLOYMENT LONG-RUN UNEMPLOYMENT,J,B,E,-1.4483473325015092e-05,False,original
qwen25_7b,Qwen2.5-7B,mmlu_pro,mmlu_pro_7183,evidence_grounded_recovery,R7 trusted-evidence recovery,3.331544536429006e-11,0.9999999982772629,True,False,True,2.1445399144241004e-05,0.9998126696538007,True,3.710089757903296e-08,0.9999999982772629,0.0018944760032595875,0.9998126696538007,constructed_gold_evidence,Relevant factual evidence for the question 'Which of the following are plausible approaches to dealing with residual autocorrelation? i) Take logarithms of each of the variables ii) Add lagged values of the variables to the regression equation iii) Use dummy variables to remove outlying observations iv) Try a model in first differenced form rather than in levels.': (ii) and (iv) only.,Which of the following are plausible approaches to dealing with residual autocorrelation? i) Take logarithms of each of the variables ii) Add lagged values of the variables to the regression equation iii) Use dummy variables to remove outlying observations iv) Try a model in first differenced form rather than in levels.,A,H,A,-2.144536582879564e-05,False,original
qwen25_7b,Qwen2.5-7B,mmlu_pro,mmlu_pro_7203,evidence_grounded_recovery,R7 trusted-evidence recovery,4.1937956490110683e-13,0.9999999977598024,True,False,True,1.225605621837335e-11,0.9992898030575433,True,5.0017643562240645e-08,0.9999999977598024,0.0058591389462184194,0.9992898030575433,constructed_gold_evidence,"Relevant factual evidence for the question 'What is meant by the term ""long run""?': A time period over which every input in the production process may be considered variable.","What is meant by the term ""long run""?",G,I,G,-1.1836676653472243e-11,False,original
qwen25_7b,Qwen2.5-7B,mmlu_pro,mmlu_pro_721,evidence_grounded_recovery,R7 trusted-evidence recovery,3.1608813868536105e-10,0.9999832894862812,True,False,False,9.73614220388809e-10,0.004086747047115393,False,0.00020060620059016794,0.9999832894862812,0.026559046860617636,0.9959130505368469,constructed_gold_evidence,"Relevant factual evidence for the question 'Express the tax rates (A) 3.06% (B) 6.85% as mills per dollar of assessed valuation.': 3.06% = 30.6 mills per dollar, 6.85% = 68.5 mills per dollar.",Express the tax rates (A) 3.06% (B) 6.85% as mills per dollar of assessed valuation.,F,H,F,-6.575260817034478e-10,False,original
qwen25_7b,Qwen2.5-7B,mmlu_pro,mmlu_pro_7223,evidence_grounded_recovery,R7 trusted-evidence recovery,8.878265438492904e-13,0.9999999954918914,True,False,False,0.11047851507332454,0.0001159549028781006,False,9.793594019462674e-08,0.9999999954918914,0.9704742144441603,0.49901370897876707,constructed_gold_evidence,Relevant factual evidence for the question 'An American buys an entertainment system that was manufactured in China. How does the U.S. national income accounts treat this transaction?': Net exports and GDP both fall..,An American buys an entertainment system that was manufactured in China. How does the U.S. national income accounts treat this transaction?,A,I,A,-0.11047851507243671,False,original
qwen25_7b,Qwen2.5-7B,mmlu_pro,mmlu_pro_7241,evidence_grounded_recovery,R7 trusted-evidence recovery,1.13999184571501e-12,0.9999999935701258,True,False,True,5.318493653249915e-08,0.8524447523190755,True,1.2829251723258274e-07,0.9999999935701258,0.41844613531714175,0.8524447523190755,constructed_gold_evidence,Relevant factual evidence for the question 'The primary focus of microeconomics is': individual units within the overall economy..,The primary focus of microeconomics is,I,F,I,-5.318379654065344e-08,False,original
qwen25_7b,Qwen2.5-7B,mmlu_pro,mmlu_pro_7246,evidence_grounded_recovery,R7 trusted-evidence recovery,1.5428112031019036e-13,0.999999999904077,True,False,True,4.139935591731794e-08,0.999796374254231,True,2.472193684064625e-09,0.999999999904077,0.0019357434867529793,0.999796374254231,constructed_gold_evidence,"Relevant factual evidence for the question 'In order to find the market supply curve for a particular good, one would': aggregate the firm supply curves horizontally.","In order to find the market supply curve for a particular good, one would",B,J,B,-4.1399201636197626e-08,False,original
qwen25_7b,Qwen2.5-7B,mmlu_pro,mmlu_pro_7260,evidence_grounded_recovery,R7 trusted-evidence recovery,0.9304096059359499,0.059131604875433,False,True,False,0.0008854291482986663,2.386690159467957e-07,False,0.282194438592563,0.9304096059359499,1.142226413893003,0.5197340102000192,constructed_gold_evidence,"Relevant factual evidence for the question ""Indicate whether the following economic events represent a change in supply or a change in quantity supplied. a) Cold weather in Florida destroys a great deal of the orange crop. Therefore there are fewer oranges in the country's supermarkets. b) The cost of limes increase. As a result, bar owners raise the price of gin and tonics. c) The price of leather shoes goes up. This induces manufacturers of leather shoes to increase production."": a) Change in supply, b) Change in supply, c) Change in quantity supplied.","Indicate whether the following economic events represent a change in supply or a change in quantity supplied. a) Cold weather in Florida destroys a great deal of the orange crop. Therefore there are fewer oranges in the country's supermarkets. b) The cost of limes increase. As a result, bar owners raise the price of gin and tonics. c) The price of leather shoes goes up. This induces manufacturers of leather shoes to increase production.",G,A,A,0.9295241767876512,True,original
qwen25_7b,Qwen2.5-7B,mmlu_pro,mmlu_pro_7268,evidence_grounded_recovery,R7 trusted-evidence recovery,6.224144985004422e-11,0.9999986276287292,True,False,False,1.38879432350329e-11,4.6911638088960403e-08,False,1.9911066236748917e-05,0.9999986276287292,5.271765143838988e-05,0.9999961399144222,constructed_gold_evidence,Relevant factual evidence for the question 'Suppose households consume 85% of their disposable income. What is the effect on national income if income taxes are increased by 4%? If sales taxes are increased by 4%? Assume the initial tax rate is 20% in both cases.': Income falls by 9.9% with income tax and 12.4% with sales tax.,Suppose households consume 85% of their disposable income. What is the effect on national income if income taxes are increased by 4%? If sales taxes are increased by 4%? Assume the initial tax rate is 20% in both cases.,H,J,H,4.835350661501132e-11,True,original
qwen25_7b,Qwen2.5-7B,mmlu_pro,mmlu_pro_7274,evidence_grounded_recovery,R7 trusted-evidence recovery,3.2661313427309725e-13,0.9999999999826226,True,False,True,6.5602001675194684e-12,0.9999999999031726,True,4.582399780349322e-10,0.9999999999826226,2.43498525947768e-09,0.9999999999031726,constructed_gold_evidence,"Relevant factual evidence for the question 'What major microeconomic problems have plagued the Soviet planned economy?': Inefficient satisfaction of consumers' desires, emphasis on physical output obscuring quality and cost, resistance to superior technologies due to higher production quotas.",What major microeconomic problems have plagued the Soviet planned economy?,A,D,A,-6.233587033246371e-12,False,original
qwen25_7b,Qwen2.5-7B,mmlu_pro,mmlu_pro_7279,evidence_grounded_recovery,R7 trusted-evidence recovery,9.545034844213272e-12,0.9999999917599465,True,False,True,9.23745832536858e-09,0.9999984344240878,True,1.6224932542191966e-07,0.9999999917599465,2.3898965433845373e-05,0.9999984344240878,constructed_gold_evidence,Relevant factual evidence for the question 'What gives rise to the so-called pecuniary economies or diseconomies of scale': Changes in the long-run cost per unit of output due to variations in the prices of inputs.,What gives rise to the so-called pecuniary economies or diseconomies of scale,E,F,E,-9.227913290524367e-09,False,original
qwen25_7b,Qwen2.5-7B,mmlu_pro,mmlu_pro_7306,evidence_grounded_recovery,R7 trusted-evidence recovery,1.5229982754657776e-08,1.1253519695855294e-07,False,False,False,4.508755242218098e-12,5.109089027976145e-12,False,2.7908821722075086e-06,0.9999998399929464,4.581670840022839e-10,0.9999999999829485,constructed_gold_evidence,Relevant factual evidence for the question 'Which of the following statements is most consistent with a capitalist market economy?': Economic resources are allocated according to the decisions of the central bank..,Which of the following statements is most consistent with a capitalist market economy?,A,C,B,1.522547399941556e-08,True,original
qwen25_7b,Qwen2.5-7B,mmlu_pro,mmlu_pro_731,evidence_grounded_recovery,R7 trusted-evidence recovery,1.917171512710517e-10,0.9999999994532991,True,False,False,0.2078804522130258,0.2078804522130258,False,1.2720991963754113e-08,0.9999999994532991,1.0673406467427557,0.5650776557051101,constructed_gold_evidence,"Relevant factual evidence for the question 'Mr. Okada owns a home worth $28,750 in a town where homes are assessed at 38% of their market value. If Mr. Okada pays property taxes at the rate of $8.42 per $100, and 47% of his property taxes is spent on education, how much of his taxes goes toward education?': $432.35.","Mr. Okada owns a home worth $28,750 in a town where homes are assessed at 38% of their market value. If Mr. Okada pays property taxes at the rate of $8.42 per $100, and 47% of his property taxes is spent on education, how much of his taxes goes toward education?",D,C,D,-0.20788045202130867,False,original
qwen25_7b,Qwen2.5-7B,mmlu_pro,mmlu_pro_7354,evidence_grounded_recovery,R7 trusted-evidence recovery,1.4637785138411982e-12,0.9999999998037898,True,False,True,9.049181697760614e-11,0.7310585772179773,True,4.698002990599591e-09,0.9999999998037898,0.5822031513977853,0.7310585772179773,constructed_gold_evidence,Relevant factual evidence for the question 'Of the following choices the one most likely to be preferred by supply-side economists would be': a tax credit on capital investment..,Of the following choices the one most likely to be preferred by supply-side economists would be,B,E,B,-8.902803846376494e-11,False,original
qwen25_7b,Qwen2.5-7B,mmlu_pro,mmlu_pro_7407,evidence_grounded_recovery,R7 trusted-evidence recovery,1.0261879629675618e-10,0.9999999998044149,True,False,True,1.9171715087077542e-10,0.9999999973928895,True,4.873921581011108e-09,0.9999999998044149,5.6820643752772505e-08,0.9999999973928895,constructed_gold_evidence,Relevant factual evidence for the question 'How does capitalism stimulate and encourage technological advance?': Pure capitalism stimulates and encourages technological advance by providing opportunities and incentives for technological innovation..,How does capitalism stimulate and encourage technological advance?,G,C,G,-8.909835457401923e-11,False,original
qwen25_7b,Qwen2.5-7B,mmlu_pro,mmlu_pro_7413,evidence_grounded_recovery,R7 trusted-evidence recovery,7.052879716544079e-11,0.9999992656905448,True,False,True,1.2256067829681345e-11,0.9999995546680118,True,1.1110876301275198e-05,0.9999992656905448,6.960554351237943e-06,0.9999995546680118,constructed_gold_evidence,Relevant factual evidence for the question 'What is the economic definition of \\textquotedblleftlabor\\textquotedblright ?': All human abilities or talents used in the production of goods or services..,What is the economic definition of \textquotedblleftlabor\textquotedblright ?,F,A,F,5.827272933575944e-11,True,original
qwen25_7b,Qwen2.5-7B,mmlu_pro,mmlu_pro_7448,evidence_grounded_recovery,R7 trusted-evidence recovery,5.3157815292807116e-08,0.9990880028196067,True,False,True,7.889329150547174e-06,0.9998594145258362,True,0.007296763931662403,0.9990880028196067,0.0015020796899310844,0.9998594145258362,constructed_gold_evidence,"Relevant factual evidence for the question 'Which of the following are plausible approaches to dealing with a model that exhibits heteroscedasticity? i) Take logarithms of each of the variables ii) Use suitably modified standard errors iii) Use a generalised least squares procedure iv) Add lagged values of the variables to the regression equation.': (i), (ii), and (iii) only.",Which of the following are plausible approaches to dealing with a model that exhibits heteroscedasticity? i) Take logarithms of each of the variables ii) Use suitably modified standard errors iii) Use a generalised least squares procedure iv) Add lagged values of the variables to the regression equation.,J,I,J,-7.836171335254367e-06,False,original
qwen25_7b,Qwen2.5-7B,mmlu_pro,mmlu_pro_7455,evidence_grounded_recovery,R7 trusted-evidence recovery,3.5817479215659583e-10,0.9999999975628391,True,False,True,8.152020480053832e-09,0.9999952028799832,True,5.1891888701652834e-08,0.9999999975628391,6.364123452038058e-05,0.9999952028799832,constructed_gold_evidence,"Relevant factual evidence for the question 'How is the use of land a cost, not counting the rent onehas topay to use the land?': The use of land also constitutes a cost, in this sense an implicit cost, that is the money payments which the land resource could have earned in their best alternative employments..","How is the use of land a cost, not counting the rent onehas topay to use the land?",D,B,D,-7.793845687897237e-09,False,original
qwen25_7b,Qwen2.5-7B,mmlu_pro,mmlu_pro_7482,evidence_grounded_recovery,R7 trusted-evidence recovery,8.423464049393153e-12,0.9999999157966679,True,False,True,9.7366569332809e-10,0.9239894137577048,True,1.5308823833497032e-06,0.9999999157966679,0.26962156511520957,0.9239894137577048,constructed_gold_evidence,Relevant factual evidence for the question 'Potential GDP will fall ceteris paribus if': the retirement age is lowered..,Potential GDP will fall ceteris paribus if,H,F,H,-9.65242229278697e-10,False,original
qwen25_7b,Qwen2.5-7B,mmlu_pro,mmlu_pro_7490,evidence_grounded_recovery,R7 trusted-evidence recovery,5.044026123567564e-07,0.9999954583192358,True,False,False,0.9998765507927242,8.15201718572218e-09,False,6.633115229923465e-05,0.9999954583192358,0.0012348408433104168,0.9998765507927242,constructed_gold_evidence,Relevant factual evidence for the question 'A balance of trade surplus can be the result of': low levels of income relative to other nations..,A balance of trade surplus can be the result of,A,E,A,-0.9998760463901119,False,original
qwen25_7b,Qwen2.5-7B,mmlu_pro,mmlu_pro_7497,evidence_grounded_recovery,R7 trusted-evidence recovery,2.5109947034717052e-08,0.9973619421870943,True,False,False,1.89462294178203e-05,0.02110425454868727,False,0.018906410307336433,0.9973619421870943,0.8130122560138778,0.5464161728160363,constructed_gold_evidence,"Relevant factual evidence for the question ""Classical economists generally believe that I. wages fluctuate quickly II. Say's law does not hold III. input and output prices will stay in line with each other IV. the government should not worry about maintaining aggregate demand at an adequate level"": I III and IV only.",Classical economists generally believe that I. wages fluctuate quickly II. Say's law does not hold III. input and output prices will stay in line with each other IV. the government should not worry about maintaining aggregate demand at an adequate level,F,H,F,-1.8921119470785584e-05,False,original
qwen25_7b,Qwen2.5-7B,mmlu_pro,mmlu_pro_7511,evidence_grounded_recovery,R7 trusted-evidence recovery,2.943311469040668e-11,0.319970739633732,False,False,False,0.001989596176246673,0.031122520188589735,False,0.6268477214700522,0.6800292438907819,1.2336799123631534,0.4313146755701683,constructed_gold_evidence,Relevant factual evidence for the question 'Consider the following AR(2) process: yt = 1.5 yt-1 - 0.5 yt-2 + ut This is a': Unit root process.,Consider the following AR(2) process: yt = 1.5 yt-1 - 0.5 yt-2 + ut This is a,B,J,A,-0.001989596146813558,False,original
qwen25_7b,Qwen2.5-7B,mmlu_pro,mmlu_pro_7519,evidence_grounded_recovery,R7 trusted-evidence recovery,4.508755241980321e-12,0.9999999999302569,True,False,True,1.9171714940848649e-10,0.9999999897378826,True,1.7693577823924508e-09,0.9999999999302569,2.1167641227711147e-07,0.9999999897378826,constructed_gold_evidence,Relevant factual evidence for the question 'What will happen to transfer earnings and economic rent if landhas only a single use?': Transfer earnings are zero and the price of the land is entirely made up of economic rent..,What will happen to transfer earnings and economic rent if landhas only a single use?,C,A,C,-1.8720839416650617e-10,False,original
qwen25_7b,Qwen2.5-7B,mmlu_pro,mmlu_pro_754,evidence_grounded_recovery,R7 trusted-evidence recovery,3.1608814479955e-10,0.9999999979956635,True,False,True,5.603230909135147e-09,0.9707293199291427,True,4.346817644145387e-08,0.9999999979956635,0.13219925702031893,0.9707293199291427,constructed_gold_evidence,"Relevant factual evidence for the question 'According Carroll what four categories or aspects can corporate social responsibility be broken down into?': Economic, Legal, Ethical and Philanthropic.",According Carroll what four categories or aspects can corporate social responsibility be broken down into?,D,E,D,-5.287142764335596e-09,False,original
qwen25_7b,Qwen2.5-7B,mmlu_pro,mmlu_pro_7562,evidence_grounded_recovery,R7 trusted-evidence recovery,7.433680485419409e-12,0.9999999748527684,True,False,True,3.854975299708852e-09,0.6800288961988206,True,4.6552952512926425e-07,0.9999999748527684,0.6268553537848467,0.6800288961988206,constructed_gold_evidence,Relevant factual evidence for the question 'A balance of payments deficit means that a country has': lowered its official reserve position..,A balance of payments deficit means that a country has,E,B,E,-3.847541619223433e-09,False,original
qwen25_7b,Qwen2.5-7B,mmlu_pro,mmlu_pro_7620,evidence_grounded_recovery,R7 trusted-evidence recovery,2.998960814845865e-09,0.9999999966640754,True,False,True,6.348800490950322e-09,0.9999977940775011,True,7.000070364497828e-08,0.9999999966640754,3.183271336436241e-05,0.9999977940775011,constructed_gold_evidence,Relevant factual evidence for the question 'What is meant by the technically efficient methodof production?': A method of production is technically efficient if there is no other method that maintains the same level of output using less of one factor input without increasing another..,What is meant by the technically efficient methodof production?,G,E,G,-3.349839676104457e-09,False,original
qwen25_7b,Qwen2.5-7B,mmlu_pro,mmlu_pro_7648,evidence_grounded_recovery,R7 trusted-evidence recovery,6.69158566648104e-10,5.422248026386735e-06,False,False,False,5.476564985500759e-05,0.1821231107208913,False,7.12890554644613e-05,0.9999945720992318,0.47527713056738286,0.817814890636255,constructed_gold_evidence,"Relevant factual evidence for the question 'With capital fixed at one unit with 1, 2, 3 units of labor added in equal successive units, production of the output increases from 300 (1 unit of labor), to 350 (2 units of labor) to 375 (3 units of labor). Which of the following is a correct interpretation?': This is short run diminishing marginal productivity..","With capital fixed at one unit with 1, 2, 3 units of labor added in equal successive units, production of the output increases from 300 (1 unit of labor), to 350 (2 units of labor) to 375 (3 units of labor). Which of the following is a correct interpretation?",I,H,E,-5.476498069644094e-05,False,original
qwen25_7b,Qwen2.5-7B,mmlu_pro,mmlu_pro_769,evidence_grounded_recovery,R7 trusted-evidence recovery,2.335592937941781e-09,0.9999995992061879,True,False,False,0.8645654278472814,7.330902359690549e-07,False,6.355393799517443e-06,0.9999995992061879,0.48642423977075094,0.8645654278472814,constructed_gold_evidence,Relevant factual evidence for the question 'Calculate the Gross Domestic Product using the total expenditure approach: Consumption Expenditures | $500 billion Wages and salaries | $400 billion (Gross Private) Investments Expenditures | $80 billion Government Expenditures | $100 billion Taxes | $70 billion Imports | $50 billion Exports | $30 billion What is the GDP (in billions)?': 660.,Calculate the Gross Domestic Product using the total expenditure approach: Consumption Expenditures | $500 billion Wages and salaries | $400 billion (Gross Private) Investments Expenditures | $80 billion Government Expenditures | $100 billion Taxes | $70 billion Imports | $50 billion Exports | $30 billion What is the GDP (in billions)?,J,B,J,-0.8645654255116885,False,original
qwen25_7b,Qwen2.5-7B,mmlu_pro,mmlu_pro_7730,evidence_grounded_recovery,R7 trusted-evidence recovery,2.2897348450785187e-11,0.9999999997493523,True,False,False,0.004086532479797315,0.004086532479323163,False,6.171738425559239e-09,0.9999999997493523,0.053449874093556116,0.9917966486226221,constructed_gold_evidence,Relevant factual evidence for the question 'The shortest distance from the curve xy = 8 to the origin is': 4.,The shortest distance from the curve xy = 8 to the origin is,A,F,A,-0.004086532456899967,False,original
qwen25_7b,Qwen2.5-7B,mmlu_pro,mmlu_pro_7737,evidence_grounded_recovery,R7 trusted-evidence recovery,6.691586059277887e-10,0.9999999950244047,True,False,True,9.234753428191376e-09,0.9623492379170403,True,1.0578229287907508e-07,0.9999999950244047,0.16098565116323824,0.9623492379170403,constructed_gold_evidence,"Relevant factual evidence for the question 'If f (x) = x^3 + 2x^2 – 9x – 18, which of the following statements is true?': f (x) = 0 has three real solutions..","If f (x) = x^3 + 2x^2 – 9x – 18, which of the following statements is true?",F,G,F,-8.565594822263588e-09,False,original
qwen25_7b,Qwen2.5-7B,mmlu_pro,mmlu_pro_7767,evidence_grounded_recovery,R7 trusted-evidence recovery,6.023564133646614e-08,0.0008047317137747521,False,False,False,4.7853297858776825e-06,0.012588700984587321,False,0.0065601683232318336,0.9991938130700355,0.4294409468167078,0.8697025241250314,constructed_gold_evidence,Relevant factual evidence for the question 'Does the following series $\\sum_{i=0}^{\\infty} \\frac{n^2 ln(n)}{n!}$ converge?': 1.0.,Does the following series $\sum_{i=0}^{\infty} \frac{n^2 ln(n)}{n!}$ converge?,F,B,G,-4.725094144541217e-06,False,original
qwen25_7b,Qwen2.5-7B,mmlu_pro,mmlu_pro_7771,evidence_grounded_recovery,R7 trusted-evidence recovery,2.1724398640161884e-10,0.9999999672727597,True,False,False,1.046595600919092e-08,0.011107462122342218,False,6.000324452456719e-07,0.9999999672727597,0.06183534445467844,0.9888164740731086,constructed_gold_evidence,"Relevant factual evidence for the question 'A patient takes $150 \\mathrm{mg}$ of a drug at the same time every day. Just before each tablet is taken, 5$\\%$ of the drug remains in the body. What quantity of the drug is in the body after the third tablet?': 157.875 $\mathrm{mg}$.","A patient takes $150 \mathrm{mg}$ of a drug at the same time every day. Just before each tablet is taken, 5$\%$ of the drug remains in the body. What quantity of the drug is in the body after the third tablet?",I,J,I,-1.0248712022789301e-08,False,original
qwen25_7b,Qwen2.5-7B,mmlu_pro,mmlu_pro_7787,evidence_grounded_recovery,R7 trusted-evidence recovery,4.752193062772959e-13,0.9999999999897793,True,False,True,2.7894634767270427e-10,0.9992661926053845,True,2.8581327266981193e-10,0.9999999999897793,0.006167080657448262,0.9992661926053845,constructed_gold_evidence,"Relevant factual evidence for the question 'Determine whether the polynomial in Z[x] satisfies an Eisenstein criterion for irreducibility over Q. 8x^3 + 6x^2 - 9x + 24': Yes, with p=3..",Determine whether the polynomial in Z[x] satisfies an Eisenstein criterion for irreducibility over Q. 8x^3 + 6x^2 - 9x + 24,C,F,C,-2.7847112836642695e-10,False,original
qwen25_7b,Qwen2.5-7B,mmlu_pro,mmlu_pro_7793,evidence_grounded_recovery,R7 trusted-evidence recovery,0.21480619228435327,0.751213059009107,True,False,True,5.829116588995596e-05,0.9912504698645151,True,0.6639119397066287,0.751213059009107,0.050778727907908834,0.9912504698645151,constructed_gold_evidence,"Relevant factual evidence for the question 'Statement 1 | If a group has an element of order 10, then it has elements of orders 1, 2, and 5. Statement 2 | If a group has an element of order 2 and an element of order 3, then it has an element of order 6.': True, False.","Statement 1 | If a group has an element of order 10, then it has elements of orders 1, 2, and 5. Statement 2 | If a group has an element of order 2 and an element of order 3, then it has an element of order 6.",C,B,C,0.2147479011184633,True,original
qwen25_7b,Qwen2.5-7B,mmlu_pro,mmlu_pro_7804,evidence_grounded_recovery,R7 trusted-evidence recovery,3.535750200715565e-05,0.9999566414743196,True,False,False,3.465514536465097e-07,0.02314770744112788,False,0.0005003272842923803,0.9999566414743196,0.11015722838418496,0.9768444090974744,constructed_gold_evidence,Relevant factual evidence for the question 'A manufacturer of motor oil is interested in testing the effects of a newly developed additive on the lifespan of an engine. Twenty-five different engine types are selected at random and each one is tested using oil with the additive and oil without the additive. What type of analysis will yield the most useful information?': Matched pairs comparison of population means.,A manufacturer of motor oil is interested in testing the effects of a newly developed additive on the lifespan of an engine. Twenty-five different engine types are selected at random and each one is tested using oil with the additive and oil without the additive. What type of analysis will yield the most useful information?,I,E,I,3.501095055350915e-05,True,original
